sample	file
HGDP00972	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00972/alignment/HGDP00972.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00973	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00973/alignment/HGDP00973.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00974	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00974/alignment/HGDP00974.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00975	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00975/alignment/HGDP00975.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00976	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00976/alignment/HGDP00976.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00977	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP00977/alignment/HGDP00977.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP00984	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mbuti/HGDP00984/alignment/HGDP00984.alt_bwamem_GRCh38DH.20181023.Mbuti.cram
HGDP00985	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Biaka/HGDP00985/alignment/HGDP00985.alt_bwamem_GRCh38DH.20181023.Biaka.cram
HGDP00986	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Biaka/HGDP00986/alignment/HGDP00986.alt_bwamem_GRCh38DH.20181023.Biaka.cram
HGDP00992	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/San/HGDP00992/alignment/HGDP00992.alt_bwamem_GRCh38DH.20181023.San.cram
HGDP00993	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuSouthAfrica/HGDP00993/alignment/HGDP00993.alt_bwamem_GRCh38DH.20181023.BantuSouthAfrica.cram
HGDP00994	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuSouthAfrica/HGDP00994/alignment/HGDP00994.alt_bwamem_GRCh38DH.20181023.BantuSouthAfrica.cram
HGDP00995	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Karitiana/HGDP00995/alignment/HGDP00995.alt_bwamem_GRCh38DH.20181023.Karitiana.cram
HGDP00999	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Karitiana/HGDP00999/alignment/HGDP00999.alt_bwamem_GRCh38DH.20181023.Karitiana.cram
HGDP01001	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Karitiana/HGDP01001/alignment/HGDP01001.alt_bwamem_GRCh38DH.20181023.Karitiana.cram
HGDP01009	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Karitiana/HGDP01009/alignment/HGDP01009.alt_bwamem_GRCh38DH.20181023.Karitiana.cram
HGDP01010	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Karitiana/HGDP01010/alignment/HGDP01010.alt_bwamem_GRCh38DH.20181023.Karitiana.cram
HGDP01013	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Karitiana/HGDP01013/alignment/HGDP01013.alt_bwamem_GRCh38DH.20181023.Karitiana.cram
HGDP01014	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Karitiana/HGDP01014/alignment/HGDP01014.alt_bwamem_GRCh38DH.20181023.Karitiana.cram
HGDP01019	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Karitiana/HGDP01019/alignment/HGDP01019.alt_bwamem_GRCh38DH.20181023.Karitiana.cram
HGDP01021	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP01021/alignment/HGDP01021.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP01023	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Han/HGDP01023/alignment/HGDP01023.alt_bwamem_GRCh38DH.20181023.Han.cram
HGDP01027	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Bougainville/HGDP01027/alignment/HGDP01027.alt_bwamem_GRCh38DH.20181023.Bougainville.cram
HGDP01029	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/San/HGDP01029/alignment/HGDP01029.alt_bwamem_GRCh38DH.20181023.San.cram
HGDP01031	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuSouthAfrica/HGDP01031/alignment/HGDP01031.alt_bwamem_GRCh38DH.20181023.BantuSouthAfrica.cram
HGDP01033	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuSouthAfrica/HGDP01033/alignment/HGDP01033.alt_bwamem_GRCh38DH.20181023.BantuSouthAfrica.cram
HGDP01037	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Pima/HGDP01037/alignment/HGDP01037.alt_bwamem_GRCh38DH.20181023.Pima.cram
HGDP01041	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Pima/HGDP01041/alignment/HGDP01041.alt_bwamem_GRCh38DH.20181023.Pima.cram
HGDP01043	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Pima/HGDP01043/alignment/HGDP01043.alt_bwamem_GRCh38DH.20181023.Pima.cram
HGDP01050	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Pima/HGDP01050/alignment/HGDP01050.alt_bwamem_GRCh38DH.20181023.Pima.cram
HGDP01053	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Pima/HGDP01053/alignment/HGDP01053.alt_bwamem_GRCh38DH.20181023.Pima.cram
HGDP01055	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Pima/HGDP01055/alignment/HGDP01055.alt_bwamem_GRCh38DH.20181023.Pima.cram
HGDP01056	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Pima/HGDP01056/alignment/HGDP01056.alt_bwamem_GRCh38DH.20181023.Pima.cram
HGDP01057	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Pima/HGDP01057/alignment/HGDP01057.alt_bwamem_GRCh38DH.20181023.Pima.cram
HGDP01058	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Pima/HGDP01058/alignment/HGDP01058.alt_bwamem_GRCh38DH.20181023.Pima.cram
HGDP01059	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Pima/HGDP01059/alignment/HGDP01059.alt_bwamem_GRCh38DH.20181023.Pima.cram
HGDP01060	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Pima/HGDP01060/alignment/HGDP01060.alt_bwamem_GRCh38DH.20181023.Pima.cram
HGDP01062	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01062/alignment/HGDP01062.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01063	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01063/alignment/HGDP01063.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01064	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01064/alignment/HGDP01064.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01065	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01065/alignment/HGDP01065.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01066	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01066/alignment/HGDP01066.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01067	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01067/alignment/HGDP01067.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01068	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01068/alignment/HGDP01068.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01069	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01069/alignment/HGDP01069.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01070	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01070/alignment/HGDP01070.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01071	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01071/alignment/HGDP01071.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01072	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01072/alignment/HGDP01072.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01073	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01073/alignment/HGDP01073.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01074	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01074/alignment/HGDP01074.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01075	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01075/alignment/HGDP01075.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01077	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Sardinian/HGDP01077/alignment/HGDP01077.alt_bwamem_GRCh38DH.20181023.Sardinian.cram
HGDP01081	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mbuti/HGDP01081/alignment/HGDP01081.alt_bwamem_GRCh38DH.20181023.Mbuti.cram
HGDP01086	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Biaka/HGDP01086/alignment/HGDP01086.alt_bwamem_GRCh38DH.20181023.Biaka.cram
HGDP01090	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Biaka/HGDP01090/alignment/HGDP01090.alt_bwamem_GRCh38DH.20181023.Biaka.cram
HGDP01094	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Biaka/HGDP01094/alignment/HGDP01094.alt_bwamem_GRCh38DH.20181023.Biaka.cram
HGDP01096	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tujia/HGDP01096/alignment/HGDP01096.alt_bwamem_GRCh38DH.20181023.Tujia.cram
HGDP01099	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tujia/HGDP01099/alignment/HGDP01099.alt_bwamem_GRCh38DH.20181023.Tujia.cram
HGDP01100	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tujia/HGDP01100/alignment/HGDP01100.alt_bwamem_GRCh38DH.20181023.Tujia.cram
HGDP01101	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tujia/HGDP01101/alignment/HGDP01101.alt_bwamem_GRCh38DH.20181023.Tujia.cram
HGDP01102	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tujia/HGDP01102/alignment/HGDP01102.alt_bwamem_GRCh38DH.20181023.Tujia.cram
HGDP01103	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tujia/HGDP01103/alignment/HGDP01103.alt_bwamem_GRCh38DH.20181023.Tujia.cram
HGDP01104	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tujia/HGDP01104/alignment/HGDP01104.alt_bwamem_GRCh38DH.20181023.Tujia.cram
HGDP01149	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BergamoItalian/HGDP01149/alignment/HGDP01149.alt_bwamem_GRCh38DH.20181023.BergamoItalian.cram
HGDP01151	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BergamoItalian/HGDP01151/alignment/HGDP01151.alt_bwamem_GRCh38DH.20181023.BergamoItalian.cram
HGDP01152	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BergamoItalian/HGDP01152/alignment/HGDP01152.alt_bwamem_GRCh38DH.20181023.BergamoItalian.cram
HGDP01155	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BergamoItalian/HGDP01155/alignment/HGDP01155.alt_bwamem_GRCh38DH.20181023.BergamoItalian.cram
HGDP01156	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BergamoItalian/HGDP01156/alignment/HGDP01156.alt_bwamem_GRCh38DH.20181023.BergamoItalian.cram
HGDP01157	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BergamoItalian/HGDP01157/alignment/HGDP01157.alt_bwamem_GRCh38DH.20181023.BergamoItalian.cram
HGDP01161	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tuscan/HGDP01161/alignment/HGDP01161.alt_bwamem_GRCh38DH.20181023.Tuscan.cram
HGDP01162	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tuscan/HGDP01162/alignment/HGDP01162.alt_bwamem_GRCh38DH.20181023.Tuscan.cram
HGDP01164	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tuscan/HGDP01164/alignment/HGDP01164.alt_bwamem_GRCh38DH.20181023.Tuscan.cram
HGDP01166	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tuscan/HGDP01166/alignment/HGDP01166.alt_bwamem_GRCh38DH.20181023.Tuscan.cram
HGDP01167	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tuscan/HGDP01167/alignment/HGDP01167.alt_bwamem_GRCh38DH.20181023.Tuscan.cram
HGDP01169	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tuscan/HGDP01169/alignment/HGDP01169.alt_bwamem_GRCh38DH.20181023.Tuscan.cram
HGDP01171	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BergamoItalian/HGDP01171/alignment/HGDP01171.alt_bwamem_GRCh38DH.20181023.BergamoItalian.cram
HGDP01173	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BergamoItalian/HGDP01173/alignment/HGDP01173.alt_bwamem_GRCh38DH.20181023.BergamoItalian.cram
HGDP01174	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BergamoItalian/HGDP01174/alignment/HGDP01174.alt_bwamem_GRCh38DH.20181023.BergamoItalian.cram
HGDP01177	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BergamoItalian/HGDP01177/alignment/HGDP01177.alt_bwamem_GRCh38DH.20181023.BergamoItalian.cram
HGDP01180	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yi/HGDP01180/alignment/HGDP01180.alt_bwamem_GRCh38DH.20181023.Yi.cram
HGDP01181	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yi/HGDP01181/alignment/HGDP01181.alt_bwamem_GRCh38DH.20181023.Yi.cram
HGDP01182	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yi/HGDP01182/alignment/HGDP01182.alt_bwamem_GRCh38DH.20181023.Yi.cram
HGDP01183	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yi/HGDP01183/alignment/HGDP01183.alt_bwamem_GRCh38DH.20181023.Yi.cram
HGDP01184	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yi/HGDP01184/alignment/HGDP01184.alt_bwamem_GRCh38DH.20181023.Yi.cram
HGDP01185	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yi/HGDP01185/alignment/HGDP01185.alt_bwamem_GRCh38DH.20181023.Yi.cram
HGDP01186	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yi/HGDP01186/alignment/HGDP01186.alt_bwamem_GRCh38DH.20181023.Yi.cram
HGDP01187	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Yi/HGDP01187/alignment/HGDP01187.alt_bwamem_GRCh38DH.20181023.Yi.cram
HGDP01189	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Miao/HGDP01189/alignment/HGDP01189.alt_bwamem_GRCh38DH.20181023.Miao.cram
HGDP01190	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Miao/HGDP01190/alignment/HGDP01190.alt_bwamem_GRCh38DH.20181023.Miao.cram
HGDP01192	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Miao/HGDP01192/alignment/HGDP01192.alt_bwamem_GRCh38DH.20181023.Miao.cram
HGDP01193	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Miao/HGDP01193/alignment/HGDP01193.alt_bwamem_GRCh38DH.20181023.Miao.cram
HGDP01194	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Miao/HGDP01194/alignment/HGDP01194.alt_bwamem_GRCh38DH.20181023.Miao.cram
HGDP01195	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Miao/HGDP01195/alignment/HGDP01195.alt_bwamem_GRCh38DH.20181023.Miao.cram
HGDP01196	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Miao/HGDP01196/alignment/HGDP01196.alt_bwamem_GRCh38DH.20181023.Miao.cram
HGDP01197	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Miao/HGDP01197/alignment/HGDP01197.alt_bwamem_GRCh38DH.20181023.Miao.cram
HGDP01200	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP01200/alignment/HGDP01200.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP01201	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP01201/alignment/HGDP01201.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP01202	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP01202/alignment/HGDP01202.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP01204	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Oroqen/HGDP01204/alignment/HGDP01204.alt_bwamem_GRCh38DH.20181023.Oroqen.cram
HGDP01205	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Oroqen/HGDP01205/alignment/HGDP01205.alt_bwamem_GRCh38DH.20181023.Oroqen.cram
HGDP01206	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Oroqen/HGDP01206/alignment/HGDP01206.alt_bwamem_GRCh38DH.20181023.Oroqen.cram
HGDP01207	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Oroqen/HGDP01207/alignment/HGDP01207.alt_bwamem_GRCh38DH.20181023.Oroqen.cram
HGDP01208	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Oroqen/HGDP01208/alignment/HGDP01208.alt_bwamem_GRCh38DH.20181023.Oroqen.cram
HGDP01209	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Oroqen/HGDP01209/alignment/HGDP01209.alt_bwamem_GRCh38DH.20181023.Oroqen.cram
HGDP01212	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Oroqen/HGDP01212/alignment/HGDP01212.alt_bwamem_GRCh38DH.20181023.Oroqen.cram
HGDP01213	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Daur/HGDP01213/alignment/HGDP01213.alt_bwamem_GRCh38DH.20181023.Daur.cram
HGDP01214	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Daur/HGDP01214/alignment/HGDP01214.alt_bwamem_GRCh38DH.20181023.Daur.cram
HGDP01216	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Daur/HGDP01216/alignment/HGDP01216.alt_bwamem_GRCh38DH.20181023.Daur.cram
HGDP01217	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Daur/HGDP01217/alignment/HGDP01217.alt_bwamem_GRCh38DH.20181023.Daur.cram
HGDP01218	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Daur/HGDP01218/alignment/HGDP01218.alt_bwamem_GRCh38DH.20181023.Daur.cram
HGDP01220	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Daur/HGDP01220/alignment/HGDP01220.alt_bwamem_GRCh38DH.20181023.Daur.cram
HGDP01221	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Daur/HGDP01221/alignment/HGDP01221.alt_bwamem_GRCh38DH.20181023.Daur.cram
HGDP01222	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Daur/HGDP01222/alignment/HGDP01222.alt_bwamem_GRCh38DH.20181023.Daur.cram
HGDP01224	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mongolian/HGDP01224/alignment/HGDP01224.alt_bwamem_GRCh38DH.20181023.Mongolian.cram
HGDP01225	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mongolian/HGDP01225/alignment/HGDP01225.alt_bwamem_GRCh38DH.20181023.Mongolian.cram
HGDP01227	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mongolian/HGDP01227/alignment/HGDP01227.alt_bwamem_GRCh38DH.20181023.Mongolian.cram
HGDP01229	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mongolian/HGDP01229/alignment/HGDP01229.alt_bwamem_GRCh38DH.20181023.Mongolian.cram
HGDP01230	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mongolian/HGDP01230/alignment/HGDP01230.alt_bwamem_GRCh38DH.20181023.Mongolian.cram
HGDP01231	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mongolian/HGDP01231/alignment/HGDP01231.alt_bwamem_GRCh38DH.20181023.Mongolian.cram
HGDP01232	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mongolian/HGDP01232/alignment/HGDP01232.alt_bwamem_GRCh38DH.20181023.Mongolian.cram
HGDP01233	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Hezhen/HGDP01233/alignment/HGDP01233.alt_bwamem_GRCh38DH.20181023.Hezhen.cram
HGDP01234	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Hezhen/HGDP01234/alignment/HGDP01234.alt_bwamem_GRCh38DH.20181023.Hezhen.cram
HGDP01236	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Hezhen/HGDP01236/alignment/HGDP01236.alt_bwamem_GRCh38DH.20181023.Hezhen.cram
HGDP01237	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Hezhen/HGDP01237/alignment/HGDP01237.alt_bwamem_GRCh38DH.20181023.Hezhen.cram
HGDP01238	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Hezhen/HGDP01238/alignment/HGDP01238.alt_bwamem_GRCh38DH.20181023.Hezhen.cram
HGDP01239	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Hezhen/HGDP01239/alignment/HGDP01239.alt_bwamem_GRCh38DH.20181023.Hezhen.cram
HGDP01241	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Hezhen/HGDP01241/alignment/HGDP01241.alt_bwamem_GRCh38DH.20181023.Hezhen.cram
HGDP01243	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Xibo/HGDP01243/alignment/HGDP01243.alt_bwamem_GRCh38DH.20181023.Xibo.cram
HGDP01244	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Xibo/HGDP01244/alignment/HGDP01244.alt_bwamem_GRCh38DH.20181023.Xibo.cram
HGDP01245	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Xibo/HGDP01245/alignment/HGDP01245.alt_bwamem_GRCh38DH.20181023.Xibo.cram
HGDP01247	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Xibo/HGDP01247/alignment/HGDP01247.alt_bwamem_GRCh38DH.20181023.Xibo.cram
HGDP01248	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Xibo/HGDP01248/alignment/HGDP01248.alt_bwamem_GRCh38DH.20181023.Xibo.cram
HGDP01249	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Xibo/HGDP01249/alignment/HGDP01249.alt_bwamem_GRCh38DH.20181023.Xibo.cram
HGDP01251	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Xibo/HGDP01251/alignment/HGDP01251.alt_bwamem_GRCh38DH.20181023.Xibo.cram
HGDP01254	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01254/alignment/HGDP01254.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01255	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01255/alignment/HGDP01255.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
