source	sample	population	population_name	superpopulation	superpopulation_name
1000g	HG03589	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03593	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03594	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03595	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03596	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03598	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03600	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03603	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03604	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03605	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03606	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03607	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03611	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03615	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03616	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03617	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03618	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03619	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03620	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03624	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03625	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03626	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03629	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03631	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03633	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03634	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03635	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03636	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03639	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03640	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03641	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03642	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03643	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03644	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03645	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03646	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03649	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03650	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03651	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03652	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03653	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03654	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03660	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03663	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03667	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03668	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03669	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03672	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03673	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03679	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03680	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03681	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03682	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03683	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03684	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03685	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03686	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03687	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03688	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03689	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03690	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03691	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03692	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03693	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03694	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03695	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03696	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03697	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03698	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03699	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03700	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03701	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03702	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03703	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03704	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03705	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03706	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03707	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03708	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03709	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03710	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03711	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03713	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03714	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03716	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03717	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03718	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03719	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03720	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03721	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03722	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03725	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03727	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03729	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03730	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03731	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03732	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03733	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03736	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03738	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03740	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03741	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03742	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03743	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03744	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03745	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03746	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03750	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03752	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03753	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03754	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03755	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03756	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03757	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03760	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03761	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03762	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03763	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03765	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03767	PJL	Punjabi	SAS	South Asian Ancestry
1000g	HG03770	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03771	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03772	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03773	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03774	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03775	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03777	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03778	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03779	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03780	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03781	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03782	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03784	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03785	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03786	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03787	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03788	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03789	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03790	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03792	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03793	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03794	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03795	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03796	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03797	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03798	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03799	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03800	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03801	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03802	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03803	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03804	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03805	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03806	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03807	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03808	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03809	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03812	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03814	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03815	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03816	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03817	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03821	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03823	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03824	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03825	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03826	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03829	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03830	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03831	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03832	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03833	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03834	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03836	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03837	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03838	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03844	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03846	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03848	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03849	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03850	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03851	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03854	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03856	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03857	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03858	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03861	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03862	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03863	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03864	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03866	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03867	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03868	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03869	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03870	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03871	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03872	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03873	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03874	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03875	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03882	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03884	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03885	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03886	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03887	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03888	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03890	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03894	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03895	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03896	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03897	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03898	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03899	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03900	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03902	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03904	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03905	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03906	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03907	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03908	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03909	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03910	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03911	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03913	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03914	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03915	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03916	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03917	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03919	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03920	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03922	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03925	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03926	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03927	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03928	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03929	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03930	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03931	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03934	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03937	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03940	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03941	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03942	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG03943	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03944	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03945	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03947	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03949	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03950	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03951	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03953	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03955	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03960	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03963	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03965	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03967	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03968	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03969	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03971	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03973	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03974	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03976	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03977	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03978	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG03985	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03986	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03989	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03990	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03991	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03992	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03995	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03998	STU	Tamil	SAS	South Asian Ancestry
1000g	HG03999	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04001	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04002	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04003	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04006	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04014	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04015	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04017	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04018	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04019	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04020	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04022	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04023	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04025	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04026	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04029	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04033	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04035	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04036	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04038	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04039	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04042	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04047	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04054	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04056	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04059	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04060	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04061	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04062	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04063	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04070	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04075	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04076	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04080	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04090	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04093	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04094	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04096	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04098	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04099	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04100	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04106	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04107	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04115	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04118	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04122	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04127	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04131	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04132	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04133	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04134	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04135	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04136	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04140	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04141	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04142	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04144	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04146	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04147	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04148	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04149	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04150	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04151	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04152	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04153	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04155	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04156	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04157	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04158	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04159	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04160	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04161	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04162	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04164	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04171	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04173	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04174	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04175	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04176	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04177	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04180	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04182	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04183	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04184	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04185	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04186	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04187	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04188	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04189	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04191	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04192	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04193	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04194	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04195	BEB	Bengali	SAS	South Asian Ancestry
1000g	HG04198	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04199	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04200	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04202	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04204	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04206	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04209	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04210	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04211	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04212	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04214	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04215	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04216	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04217	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04219	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04222	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04225	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04227	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04228	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04229	STU	Tamil	SAS	South Asian Ancestry
1000g	HG04235	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04238	ITU	Telugu	SAS	South Asian Ancestry
1000g	HG04239	ITU	Telugu	SAS	South Asian Ancestry
1000g	NA06984	CEU	CEPH	EUR	European Ancestry
1000g	NA06985	CEU	CEPH	EUR	European Ancestry
1000g	NA06986	CEU	CEPH	EUR	European Ancestry
1000g	NA06989	CEU	CEPH	EUR	European Ancestry
1000g	NA06991	CEU	CEPH	EUR	European Ancestry
1000g	NA06993	CEU	CEPH	EUR	European Ancestry
1000g	NA06994	CEU	CEPH	EUR	European Ancestry
1000g	NA06995	CEU	CEPH	EUR	European Ancestry
1000g	NA06997	CEU	CEPH	EUR	European Ancestry
1000g	NA07000	CEU	CEPH	EUR	European Ancestry
1000g	NA07014	CEU	CEPH	EUR	European Ancestry
1000g	NA07019	CEU	CEPH	EUR	European Ancestry
1000g	NA07022	CEU	CEPH	EUR	European Ancestry
1000g	NA07029	CEU	CEPH	EUR	European Ancestry
1000g	NA07031	CEU	CEPH	EUR	European Ancestry
1000g	NA07034	CEU	CEPH	EUR	European Ancestry
1000g	NA07037	CEU	CEPH	EUR	European Ancestry
1000g	NA07045	CEU	CEPH	EUR	European Ancestry
1000g	NA07048	CEU	CEPH	EUR	European Ancestry
1000g	NA07051	CEU	CEPH	EUR	European Ancestry
1000g	NA07055	CEU	CEPH	EUR	European Ancestry
1000g	NA07056	CEU	CEPH	EUR	European Ancestry
1000g	NA07345	CEU	CEPH	EUR	European Ancestry
1000g	NA07346	CEU	CEPH	EUR	European Ancestry
1000g	NA07347	CEU	CEPH	EUR	European Ancestry
1000g	NA07348	CEU	CEPH	EUR	European Ancestry
1000g	NA07349	CEU	CEPH	EUR	European Ancestry
1000g	NA07357	CEU	CEPH	EUR	European Ancestry
1000g	NA07435	CEU	CEPH	EUR	European Ancestry
1000g	NA10830	CEU	CEPH	EUR	European Ancestry
1000g	NA10831	CEU	CEPH	EUR	European Ancestry
1000g	NA10835	CEU	CEPH	EUR	European Ancestry
1000g	NA10836	CEU	CEPH	EUR	European Ancestry
1000g	NA10837	CEU	CEPH	EUR	European Ancestry
1000g	NA10838	CEU	CEPH	EUR	European Ancestry
1000g	NA10839	CEU	CEPH	EUR	European Ancestry
1000g	NA10840	CEU	CEPH	EUR	European Ancestry
1000g	NA10842	CEU	CEPH	EUR	European Ancestry
1000g	NA10843	CEU	CEPH	EUR	European Ancestry
1000g	NA10845	CEU	CEPH	EUR	European Ancestry
1000g	NA10846	CEU	CEPH	EUR	European Ancestry
1000g	NA10847	CEU	CEPH	EUR	European Ancestry
1000g	NA10851	CEU	CEPH	EUR	European Ancestry
1000g	NA10852	CEU	CEPH	EUR	European Ancestry
1000g	NA10854	CEU	CEPH	EUR	European Ancestry
1000g	NA10855	CEU	CEPH	EUR	European Ancestry
1000g	NA10856	CEU	CEPH	EUR	European Ancestry
1000g	NA10857	CEU	CEPH	EUR	European Ancestry
1000g	NA10859	CEU	CEPH	EUR	European Ancestry
1000g	NA10860	CEU	CEPH	EUR	European Ancestry
1000g	NA10861	CEU	CEPH	EUR	European Ancestry
1000g	NA10863	CEU	CEPH	EUR	European Ancestry
1000g	NA10864	CEU	CEPH	EUR	European Ancestry
1000g	NA10865	CEU	CEPH	EUR	European Ancestry
1000g	NA11829	CEU	CEPH	EUR	European Ancestry
