project	sample	accession	center	platform	instrument	library	layout	description	fastq_r1_md5	fastq_r2_md5	fastq_r1_ftp	fastq_r2_ftp	fastq_r1	fastq_r2
PRJEB3013	SC_GMFUL5306360	ERR159252	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922031	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	bd822b6628a7b7ac938b1cb0dcc1a1af	1e8585fe930c64fadfb2804536d91e1a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159252/ERR159252_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159252/ERR159252_2.fastq.gz	data/source/ggvp/fastq/ERR159252_r1.fastq.gz	data/source/ggvp/fastq/ERR159252_r2.fastq.gz
PRJEB3013	SC_GMFUL5306361	ERR159253	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922019	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	aad632e24fcdd4f529f9209dedec01ff	a94e2aa8d907390b9868867970a84eb6	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159253/ERR159253_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159253/ERR159253_2.fastq.gz	data/source/ggvp/fastq/ERR159253_r1.fastq.gz	data/source/ggvp/fastq/ERR159253_r2.fastq.gz
PRJEB3013	SC_GMFUL5306362	ERR159254	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922007	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	becf5b5ab414e028333db43a39612e1d	978795d7af7ec00a91d8b08ada171765	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159254/ERR159254_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159254/ERR159254_2.fastq.gz	data/source/ggvp/fastq/ERR159254_r1.fastq.gz	data/source/ggvp/fastq/ERR159254_r2.fastq.gz
PRJEB3013	SC_GMFUL5306363	ERR159255	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4921995	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	e9da708a3c76173f9b7c149fd3c5ff37	e4e9782577ab4e52d795e2957d6f20e4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159255/ERR159255_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159255/ERR159255_2.fastq.gz	data/source/ggvp/fastq/ERR159255_r1.fastq.gz	data/source/ggvp/fastq/ERR159255_r2.fastq.gz
PRJEB3013	SC_GMFUL5306366	ERR159256	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4921983	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	7d68f15fdb259ae4662d29b1dcc3dd59	49da1e21ab4f07f3e2eae738e6d23fe9	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159256/ERR159256_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159256/ERR159256_2.fastq.gz	data/source/ggvp/fastq/ERR159256_r1.fastq.gz	data/source/ggvp/fastq/ERR159256_r2.fastq.gz
PRJEB3013	SC_GMFUL5306367	ERR159257	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922066	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	18ff235891e089d1e240211c10576524	b271eadece9aba34c7d416ce95a463c8	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159257/ERR159257_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159257/ERR159257_2.fastq.gz	data/source/ggvp/fastq/ERR159257_r1.fastq.gz	data/source/ggvp/fastq/ERR159257_r2.fastq.gz
PRJEB3013	SC_GMFUL5306369	ERR159258	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922054	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	dad3500c0ff1be68607c8c1c6509ab9b	e1465a6d29701e76fa3c1261dd760bc0	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159258/ERR159258_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159258/ERR159258_2.fastq.gz	data/source/ggvp/fastq/ERR159258_r1.fastq.gz	data/source/ggvp/fastq/ERR159258_r2.fastq.gz
PRJEB3013	SC_GMFUL5306370	ERR159259	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922042	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	6a81d319e3a6aa02c86391fd2aa53e9d	1d4974c60a8a4e8463223e994f502b88	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159259/ERR159259_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159259/ERR159259_2.fastq.gz	data/source/ggvp/fastq/ERR159259_r1.fastq.gz	data/source/ggvp/fastq/ERR159259_r2.fastq.gz
PRJEB3013	SC_GMFUL5306371	ERR159260	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922030	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	7ae7351a830c438ddb1e43a5bd4deb99	f2efec0841494e41470a925754aabcab	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159260/ERR159260_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159260/ERR159260_2.fastq.gz	data/source/ggvp/fastq/ERR159260_r1.fastq.gz	data/source/ggvp/fastq/ERR159260_r2.fastq.gz
PRJEB3013	SC_GMFUL5306374	ERR159261	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922018	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	2f9e63408d3d127597f6ed8010e122d2	ad2af6f645fe2b6f1046bf52d497a994	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159261/ERR159261_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159261/ERR159261_2.fastq.gz	data/source/ggvp/fastq/ERR159261_r1.fastq.gz	data/source/ggvp/fastq/ERR159261_r2.fastq.gz
PRJEB3013	SC_GMFUL5306375	ERR159262	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922006	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	7ff0dab8f6c0c782d6a7bb2ba41c244c	fbc17a4850affe786c2dad4b53f153ba	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159262/ERR159262_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159262/ERR159262_2.fastq.gz	data/source/ggvp/fastq/ERR159262_r1.fastq.gz	data/source/ggvp/fastq/ERR159262_r2.fastq.gz
PRJEB3013	SC_GMFUL5306377	ERR159263	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4921994	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	b5c0f808253d65a3879b55ea45725bbd	634d32b2c43559b535ee9f38941ff9f4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159263/ERR159263_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159263/ERR159263_2.fastq.gz	data/source/ggvp/fastq/ERR159263_r1.fastq.gz	data/source/ggvp/fastq/ERR159263_r2.fastq.gz
PRJEB3013	SC_GMFUL5306378	ERR159264	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4921982	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	f3ecd3331200f27f455e48d3654bcba1	ad97ff5013068891603e3c89bcca442a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159264/ERR159264_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159264/ERR159264_2.fastq.gz	data/source/ggvp/fastq/ERR159264_r1.fastq.gz	data/source/ggvp/fastq/ERR159264_r2.fastq.gz
PRJEB3013	SC_GMFUL5306367	ERR159265	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922066	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	72942ccf1a44d5017cc942047bcd3e65	e0368573c47d1cb7ff3f1865539dd028	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159265/ERR159265_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159265/ERR159265_2.fastq.gz	data/source/ggvp/fastq/ERR159265_r1.fastq.gz	data/source/ggvp/fastq/ERR159265_r2.fastq.gz
PRJEB3013	SC_GMFUL5306369	ERR159266	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922054	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	edd848adc75c8b0234d3a8bdc4324d8e	c5e65961090abae358bb423c558ae0ee	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159266/ERR159266_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159266/ERR159266_2.fastq.gz	data/source/ggvp/fastq/ERR159266_r1.fastq.gz	data/source/ggvp/fastq/ERR159266_r2.fastq.gz
PRJEB3013	SC_GMFUL5306370	ERR159267	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922042	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	883951e7dd26d54472e465676d872717	e83c7578d72ec6104356d215b44ba27d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159267/ERR159267_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159267/ERR159267_2.fastq.gz	data/source/ggvp/fastq/ERR159267_r1.fastq.gz	data/source/ggvp/fastq/ERR159267_r2.fastq.gz
PRJEB3013	SC_GMFUL5306371	ERR159268	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922030	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	ff8e9d32fb44f685958af0d8c9ceb19e	01c98267596895bddfd1926eba21e027	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159268/ERR159268_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159268/ERR159268_2.fastq.gz	data/source/ggvp/fastq/ERR159268_r1.fastq.gz	data/source/ggvp/fastq/ERR159268_r2.fastq.gz
PRJEB3013	SC_GMFUL5306374	ERR159269	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922018	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	6b082a300bc0253e3c8f7b4bf5c34a18	168f2764dd170176e142033c8dd3a82b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159269/ERR159269_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159269/ERR159269_2.fastq.gz	data/source/ggvp/fastq/ERR159269_r1.fastq.gz	data/source/ggvp/fastq/ERR159269_r2.fastq.gz
PRJEB3013	SC_GMFUL5306375	ERR159270	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922006	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	cd7198c4fa4063f0fa18f987a93d2b25	c2f4d9a03f3f5d756ed2bd4a3d7a0049	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159270/ERR159270_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159270/ERR159270_2.fastq.gz	data/source/ggvp/fastq/ERR159270_r1.fastq.gz	data/source/ggvp/fastq/ERR159270_r2.fastq.gz
PRJEB3013	SC_GMFUL5306377	ERR159271	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4921994	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	333f68007890d28d1f0d2129481ea0d1	a39ae3a9affb58e537dfd9199523ea69	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159271/ERR159271_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159271/ERR159271_2.fastq.gz	data/source/ggvp/fastq/ERR159271_r1.fastq.gz	data/source/ggvp/fastq/ERR159271_r2.fastq.gz
PRJEB3013	SC_GMFUL5306378	ERR159272	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4921982	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	6a240eb534724fc1cbc99439ba5c0ab2	c1988d46b03e7fcd69f9928d0e0dc620	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159272/ERR159272_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159272/ERR159272_2.fastq.gz	data/source/ggvp/fastq/ERR159272_r1.fastq.gz	data/source/ggvp/fastq/ERR159272_r2.fastq.gz
PRJEB3013	SC_GMFUL5306423	ERR159273	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922061	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	b7cf6719242ac1c932acf22a0de6f3ea	a5860b97b9034d8d786a27b376e277ee	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159273/ERR159273_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159273/ERR159273_2.fastq.gz	data/source/ggvp/fastq/ERR159273_r1.fastq.gz	data/source/ggvp/fastq/ERR159273_r2.fastq.gz
PRJEB3013	SC_GMFUL5306424	ERR159274	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922049	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	ec9dcc223d51d5968ea11db68a3071b9	fac32a2ed04c98636bf48936f6952e7c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159274/ERR159274_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159274/ERR159274_2.fastq.gz	data/source/ggvp/fastq/ERR159274_r1.fastq.gz	data/source/ggvp/fastq/ERR159274_r2.fastq.gz
PRJEB3013	SC_GMFUL5306426	ERR159275	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922037	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	4d2c2f3ddab55ff7ca0fda02a28edc8d	8e877e7c40196303af6968828bbdffd2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159275/ERR159275_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159275/ERR159275_2.fastq.gz	data/source/ggvp/fastq/ERR159275_r1.fastq.gz	data/source/ggvp/fastq/ERR159275_r2.fastq.gz
PRJEB3013	SC_GMFUL5306427	ERR159276	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922025	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	643bef5e77a8d8f16896cab0584468a1	66f6bedcc7ced1ece0eb3e73373219d1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159276/ERR159276_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159276/ERR159276_2.fastq.gz	data/source/ggvp/fastq/ERR159276_r1.fastq.gz	data/source/ggvp/fastq/ERR159276_r2.fastq.gz
PRJEB3013	SC_GMFUL5306428	ERR159277	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922013	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	e5052fcd9ec373fffc97ba6056059533	30885332aed6d7b7181991ab9c064064	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159277/ERR159277_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159277/ERR159277_2.fastq.gz	data/source/ggvp/fastq/ERR159277_r1.fastq.gz	data/source/ggvp/fastq/ERR159277_r2.fastq.gz
PRJEB3013	SC_GMFUL5306429	ERR159278	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922001	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	5bd96295a1fc9a8cbbebe898ec96cc59	9d54bdc4cee69f2c8417a18bc0874623	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159278/ERR159278_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159278/ERR159278_2.fastq.gz	data/source/ggvp/fastq/ERR159278_r1.fastq.gz	data/source/ggvp/fastq/ERR159278_r2.fastq.gz
PRJEB3013	SC_GMFUL5306431	ERR159279	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4921989	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	94f3bd733cc7cd4f484e6ff42887c39d	be9e0683b36b7ae984757eeb1ccdfea4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159279/ERR159279_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159279/ERR159279_2.fastq.gz	data/source/ggvp/fastq/ERR159279_r1.fastq.gz	data/source/ggvp/fastq/ERR159279_r2.fastq.gz
PRJEB3013	SC_GMFUL5306432	ERR159280	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4921977	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	9b982927cb0004f9072e6a3f2fac04d4	85a75392c8b56a2f3e7c95bc47c0e61d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159280/ERR159280_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159280/ERR159280_2.fastq.gz	data/source/ggvp/fastq/ERR159280_r1.fastq.gz	data/source/ggvp/fastq/ERR159280_r2.fastq.gz
PRJEB3013	SC_GMFUL5306379	ERR159281	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922065	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	3a809339370da731ea1d519a39612be1	6a27b16973ba4ccb1f1cc49200206680	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159281/ERR159281_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159281/ERR159281_2.fastq.gz	data/source/ggvp/fastq/ERR159281_r1.fastq.gz	data/source/ggvp/fastq/ERR159281_r2.fastq.gz
PRJEB3013	SC_GMFUL5306382	ERR159282	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922053	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	0083f0b6355f8ea0d6560b69c0db9388	2da5053e711fe9f99757075f7e21a295	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159282/ERR159282_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159282/ERR159282_2.fastq.gz	data/source/ggvp/fastq/ERR159282_r1.fastq.gz	data/source/ggvp/fastq/ERR159282_r2.fastq.gz
PRJEB3013	SC_GMFUL5306383	ERR159283	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922041	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	afee8be4467d6f6c86420f8b93ba748b	450b6ea5ead1399f34ed5b090f18bc80	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159283/ERR159283_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159283/ERR159283_2.fastq.gz	data/source/ggvp/fastq/ERR159283_r1.fastq.gz	data/source/ggvp/fastq/ERR159283_r2.fastq.gz
PRJEB3013	SC_GMFUL5306385	ERR159284	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922029	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	1af6f54484af54827a355a53c4a8bf13	8af3d28a87424e421da29faf1fe28311	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159284/ERR159284_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159284/ERR159284_2.fastq.gz	data/source/ggvp/fastq/ERR159284_r1.fastq.gz	data/source/ggvp/fastq/ERR159284_r2.fastq.gz
PRJEB3013	SC_GMFUL5306387	ERR159285	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922017	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	b58b36734b544e6d79e11c1b0329b370	987dc85f7cda54b3eeff18c15562dfb2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159285/ERR159285_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159285/ERR159285_2.fastq.gz	data/source/ggvp/fastq/ERR159285_r1.fastq.gz	data/source/ggvp/fastq/ERR159285_r2.fastq.gz
PRJEB3013	SC_GMFUL5306388	ERR159286	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922005	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	d52ffd892ad18adc1762186c21cd6ab3	376467398608db9817b4b635fa7da330	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159286/ERR159286_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159286/ERR159286_2.fastq.gz	data/source/ggvp/fastq/ERR159286_r1.fastq.gz	data/source/ggvp/fastq/ERR159286_r2.fastq.gz
PRJEB3013	SC_GMFUL5306389	ERR159287	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4921993	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	05aea15ebdc7756ea6aca51a267e7f8d	12022c8eae6990c6a90a73876bd1da34	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159287/ERR159287_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159287/ERR159287_2.fastq.gz	data/source/ggvp/fastq/ERR159287_r1.fastq.gz	data/source/ggvp/fastq/ERR159287_r2.fastq.gz
PRJEB3013	SC_GMFUL5306390	ERR159288	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4921981	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	fa829610e8a6c1830f1a14c30ec2c258	033bc254d2c58729a1a2aaff5cb2a275	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159288/ERR159288_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159288/ERR159288_2.fastq.gz	data/source/ggvp/fastq/ERR159288_r1.fastq.gz	data/source/ggvp/fastq/ERR159288_r2.fastq.gz
PRJEB3013	SC_GMFUL5306379	ERR159289	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922065	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	0fa54f3b42cd3868bf5deedfc8675be3	c1a2d1125e047f5e9ff391c2287cf8b2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159289/ERR159289_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159289/ERR159289_2.fastq.gz	data/source/ggvp/fastq/ERR159289_r1.fastq.gz	data/source/ggvp/fastq/ERR159289_r2.fastq.gz
PRJEB3013	SC_GMFUL5306382	ERR159290	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922053	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	f27cabb392995f47b35a3e6b6223de0a	f617f9cad0668c031d8d7511de39c9a2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159290/ERR159290_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159290/ERR159290_2.fastq.gz	data/source/ggvp/fastq/ERR159290_r1.fastq.gz	data/source/ggvp/fastq/ERR159290_r2.fastq.gz
PRJEB3013	SC_GMFUL5306383	ERR159291	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922041	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	c2af451b476be5ba772acc6b754f1ba7	8c021799d7498ff2b6d8b5d607a6ee7d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159291/ERR159291_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159291/ERR159291_2.fastq.gz	data/source/ggvp/fastq/ERR159291_r1.fastq.gz	data/source/ggvp/fastq/ERR159291_r2.fastq.gz
PRJEB3013	SC_GMFUL5306385	ERR159292	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922029	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	6bd3cb8fd48efc117c93b47f80813ae5	bcfbeefe85334e3d96cd0689c622fc33	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159292/ERR159292_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159292/ERR159292_2.fastq.gz	data/source/ggvp/fastq/ERR159292_r1.fastq.gz	data/source/ggvp/fastq/ERR159292_r2.fastq.gz
PRJEB3013	SC_GMFUL5306387	ERR159293	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922017	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	056477ee5294e13f21865c956cfbcc96	1fb97c3de5a92afa25e50b98f47f752f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159293/ERR159293_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159293/ERR159293_2.fastq.gz	data/source/ggvp/fastq/ERR159293_r1.fastq.gz	data/source/ggvp/fastq/ERR159293_r2.fastq.gz
PRJEB3013	SC_GMFUL5306388	ERR159294	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	4922005	PAIRED	Low_coverage_sequencing_of_the_Fula_from_Gambia_Western_Division__GWF_	f2073d231d44b5ee8bd942a46e722ea4	8e8a07f1d2c0c914ad7430b3a11e8631	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159294/ERR159294_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR159/ERR159294/ERR159294_2.fastq.gz	data/source/ggvp/fastq/ERR159294_r1.fastq.gz	data/source/ggvp/fastq/ERR159294_r2.fastq.gz
